TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr5 G2|5 75.96 cM	mouse chr5 G2|5 75.96 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 F5|7 87.03 cM	mouse chr7 F5|7 87.03 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 C1.3|1 29.2 cM	mouse chr1 C1.3|1 29.2 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 C1|10 41.16 cM	mouse chr10 C1|10 41.16 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 C|11 52.2 cM	mouse chr11 C|11 52.2 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 F|5 53.28 cM	mouse chr5 F|5 53.28 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 E3|3 32.59 cM	mouse chr3 E3|3 32.59 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13 A2|13 7.0 cM	mouse chr13 A2|13 7.0 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr16 B3|16 25.55 cM	mouse chr16 B3|16 25.55 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12 A2|12 13.43 cM	mouse chr12 A2|12 13.43 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 H3|2 95.54 cM	mouse chr2 H3|2 95.54 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 C3|6 35.01 cM	mouse chr6 C3|6 35.01 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 E2|2 53.88 cM	mouse chr2 E2|2 53.88 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 A2|8 11.07 cM	mouse chr8 A2|8 11.07 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 F5|7 88.46 cM	mouse chr7 F5|7 88.46 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 B1.3|11 30.94 cM	mouse chr11 B1.3|11 30.94 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr19 D2|19 51.59 cM	mouse chr19 D2|19 51.59 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 B5|7 34.02 cM	mouse chr7 B5|7 34.02 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr15 B3.1|15 13.98 cM	mouse chr15 B3.1|15 13.98 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr15 A2|15 8.25 cM	mouse chr15 A2|15 8.25 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12|12 D1-D2	mouse chr12|12 D1-D2	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 A2|9 7.02 cM	mouse chr9 A2|9 7.02 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13 A3.1|13 12.58 cM	mouse chr13 A3.1|13 12.58 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 F1|3 39.35 cM	mouse chr3 F1|3 39.35 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 A3|2 16.58 cM	mouse chr2 A3|2 16.58 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 C|11 51.42 cM	mouse chr11 C|11 51.42 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 B5|7 34.0 cM	mouse chr7 B5|7 34.0 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr19 C2|19 32.24 cM	mouse chr19 C2|19 32.24 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr15 B3.2|15 16.73 cM	mouse chr15 B3.2|15 16.73 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 D3|10 77.16 cM	mouse chr10 D3|10 77.16 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 B3.3|8 33.91 cM	mouse chr8 B3.3|8 33.91 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 C4|4 40.23 cM	mouse chr4 C4|4 40.23 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 D2.1|4 55.48 cM	mouse chr4 D2.1|4 55.48 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 B|2 23.22 cM	mouse chr2 B|2 23.22 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr15 E1|15 38.64 cM	mouse chr15 E1|15 38.64 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 C1.3|1 29.19 cM	mouse chr1 C1.3|1 29.19 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 B1|5 12.92 cM	mouse chr5 B1|5 12.92 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 F3|7 69.26 cM	mouse chr7 F3|7 69.26 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 F4|7 84.57 cM	mouse chr7 F4|7 84.57 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr16 C4|16 56.04 cM	mouse chr16 C4|16 56.04 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr18 E1|18 37.43 cM	mouse chr18 E1|18 37.43 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 D|1 47.25 cM	mouse chr1 D|1 47.25 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 D1|6 40.42 cM	mouse chr6 D1|6 40.42 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 E1|3 30.15 cM	mouse chr3 E1|3 30.15 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr17 B1|17 18.36 cM	mouse chr17 B1|17 18.36 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 E4|5 48.46 cM	mouse chr5 E4|5 48.46 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12 B2|12	mouse chr12 B2|12	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 D3|10 75.21 cM	mouse chr10 D3|10 75.21 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr19 D2|19 48.73 cM	mouse chr19 D2|19 48.73 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 59.98 cM|1 E4	mouse chr1 59.98 cM|1 E4	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 F3|7 69.81 cM	mouse chr7 F3|7 69.81 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 H4|2 102.62 cM	mouse chr2 H4|2 102.62 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 D|9 42.26 cM	mouse chr9 D|9 42.26 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr19 D2|19 48.1 cM	mouse chr19 D2|19 48.1 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr15 D3|15 36.23 cM	mouse chr15 D3|15 36.23 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 A3|2 19.29 cM	mouse chr2 A3|2 19.29 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12 A1.1|12 3.96 cM	mouse chr12 A1.1|12 3.96 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 F5|7 88.0 cM	mouse chr7 F5|7 88.0 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 G2|6	mouse chr6 G2|6	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 B3|11 42.93 cM	mouse chr11 B3|11 42.93 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 C2|1 32.91 cM	mouse chr1 C2|1 32.91 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 E3|3 35.71 cM	mouse chr3 E3|3 35.71 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 B2|10 22.77 cM	mouse chr10 B2|10 22.77 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX F5|X 77.66 cM	mouse chrX F5|X 77.66 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 C2|2 39.69 cM	mouse chr2 C2|2 39.69 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 64.11 cM|5 G1.1	mouse chr5 64.11 cM|5 G1.1	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2|2 C1.2	mouse chr2|2 C1.2	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 C2|10 48.04 cM	mouse chr10 C2|10 48.04 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 E1|7 53.59 cM	mouse chr7 E1|7 53.59 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 H4|1 84.27 cM	mouse chr1 H4|1 84.27 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 E3.3|9 51.37 cM	mouse chr9 E3.3|9 51.37 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 C1.1|2 28.68 cM	mouse chr2 C1.1|2 28.68 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 F|5 53.11 cM	mouse chr5 F|5 53.11 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX A5|X 28.33 cM	mouse chrX A5|X 28.33 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 A1|7 2.6 cM	mouse chr7 A1|7 2.6 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12 E|12 55.28 cM	mouse chr12 E|12 55.28 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 E3|7 57.85 cM	mouse chr7 E3|7 57.85 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 C|7 35.49 cM	mouse chr7 C|7 35.49 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 F4|7 84.89 cM	mouse chr7 F4|7 84.89 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr15 F1|15 56.48 cM	mouse chr15 F1|15 56.48 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr16 B3|16 25.45 cM	mouse chr16 B3|16 25.45 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr16 B3|16 23.93 cM	mouse chr16 B3|16 23.93 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 A5.3|9 29.76 cM	mouse chr9 A5.3|9 29.76 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr17 B1|17 18.29 cM	mouse chr17 B1|17 18.29 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 B1|5 17.35 cM	mouse chr5 B1|5 17.35 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 A1|7 5.8 cM	mouse chr7 A1|7 5.8 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 B2|10 22.88 cM	mouse chr10 B2|10 22.88 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13 D1|13 53.21 cM	mouse chr13 D1|13 53.21 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr15 A1|15 3.3 cM	mouse chr15 A1|15 3.3 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr19 A|19 3.86 cM	mouse chr19 A|19 3.86 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr18 E3|18 55.78 cM	mouse chr18 E3|18 55.78 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12 F1|12 61.37 cM	mouse chr12 F1|12 61.37 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX D|X 46.22 cM	mouse chrX D|X 46.22 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 C3.2|5	mouse chr5 C3.2|5	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12 A2|12 9.85 cM	mouse chr12 A2|12 9.85 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr17 E3|17 49.56 cM	mouse chr17 E3|17 49.56 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 A1|3 3.23 cM	mouse chr3 A1|3 3.23 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 B5|11 47.62 cM	mouse chr11 B5|11 47.62 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 G3|5 89.36 cM	mouse chr5 G3|5 89.36 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 F3|9 64.4 cM	mouse chr9 F3|9 64.4 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 A3|2 16.43 cM	mouse chr2 A3|2 16.43 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 F1|7 59.19 cM	mouse chr7 F1|7 59.19 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 A1|11 3.97 cM	mouse chr11 A1|11 3.97 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 35.08 cM|8 B3.3	mouse chr8 35.08 cM|8 B3.3	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr17 A1|17 3.7 cM	mouse chr17 A1|17 3.7 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr15 A1|15 5.83 cM	mouse chr15 A1|15 5.83 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX D|X 46.29 cM	mouse chrX D|X 46.29 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 G2|5 82.36 cM	mouse chr5 G2|5 82.36 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr19 A|19 3.21 cM	mouse chr19 A|19 3.21 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 D|11 61.05 cM	mouse chr11 D|11 61.05 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 E3|6 53.29 cM	mouse chr6 E3|6 53.29 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 E2|11 82.61 cM	mouse chr11 E2|11 82.61 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 F|5 60.42 cM	mouse chr5 F|5 60.42 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 D1|8 50.44 cM	mouse chr8 D1|8 50.44 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr17 A3.3|17 14.64 cM	mouse chr17 A3.3|17 14.64 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 B1|7 19.46 cM	mouse chr7 B1|7 19.46 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr17 B1|17 18.54 cM	mouse chr17 B1|17 18.54 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13 A1|13 5.28 cM	mouse chr13 A1|13 5.28 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 A3|9 7.51 cM	mouse chr9 A3|9 7.51 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 A1|3 2.02 cM	mouse chr3 A1|3 2.02 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr14 A3|14 16.51 cM	mouse chr14 A3|14 16.51 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 A3|7 13.96 cM	mouse chr7 A3|7 13.96 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 A5|4 20.46 cM	mouse chr4 A5|4 20.46 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 B|3 17.46 cM	mouse chr3 B|3 17.46 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX F4|X 74.17 cM	mouse chrX F4|X 74.17 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 F5|7 86.6 cM	mouse chr7 F5|7 86.6 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 D2|10 64.96 cM	mouse chr10 D2|10 64.96 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 A3|8 20.63 cM	mouse chr8 A3|8 20.63 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10|10 C1-C2	mouse chr10|10 C1-C2	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 C3|10	mouse chr10 C3|10	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX 38.26 cM|X A7.3	mouse chrX 38.26 cM|X A7.3	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 F|5 55.93 cM	mouse chr5 F|5 55.93 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12 E|12 52.0 cM	mouse chr12 E|12 52.0 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13 C1|13 40.63 cM	mouse chr13 C1|13 40.63 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX D|X 43.9 cM	mouse chrX D|X 43.9 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 C7|4 51.32 cM	mouse chr4 C7|4 51.32 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 F4|9 74.26 cM	mouse chr9 F4|9 74.26 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 E2|4 86.73 cM	mouse chr4 E2|4 86.73 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12 A1.1|12 1.71 cM	mouse chr12 A1.1|12 1.71 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr16 A1|16 6.38 cM	mouse chr16 A1|16 6.38 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr18 A2|18 11.81 cM	mouse chr18 A2|18 11.81 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr15 F1|15 56.33 cM	mouse chr15 F1|15 56.33 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12 D1|12 38.14 cM	mouse chr12 D1|12 38.14 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 D|1 47.34 cM	mouse chr1 D|1 47.34 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 G2|5 74.93 cM	mouse chr5 G2|5 74.93 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 F1|6 57.02 cM	mouse chr6 F1|6 57.02 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr14 C1|14 26.26 cM	mouse chr14 C1|14 26.26 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 E3|3 37.37 cM	mouse chr3 E3|3 37.37 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 E1|11 67.5 cM	mouse chr11 E1|11 67.5 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 A1|3 2.54 cM	mouse chr3 A1|3 2.54 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13 A5|13 21.66 cM	mouse chr13 A5|13 21.66 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 F1|6 57.0 cM	mouse chr6 F1|6 57.0 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 F4|7 85.04 cM	mouse chr7 F4|7 85.04 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 H2|2 80.96 cM	mouse chr2 H2|2 80.96 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 E2|7 54.45 cM	mouse chr7 E2|7 54.45 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 B|1 15.46 cM	mouse chr1 B|1 15.46 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 A3.1|6 10.27 cM	mouse chr6 A3.1|6 10.27 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 H4|1 83.48 cM	mouse chr1 H4|1 83.48 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX A1.1|X 3.54 cM	mouse chrX A1.1|X 3.54 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 C4|4 42.01 cM	mouse chr4 C4|4 42.01 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 D1|4 53.06 cM	mouse chr4 D1|4 53.06 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 A1|11 7.3 cM	mouse chr11 A1|11 7.3 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 C5|8 46.85 cM	mouse chr8 C5|8 46.85 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 D|9 39.41 cM	mouse chr9 D|9 39.41 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr15 E1|15 38.25 cM	mouse chr15 E1|15 38.25 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 D3|4 70.64 cM	mouse chr4 D3|4 70.64 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 C3|6 37.35 cM	mouse chr6 C3|6 37.35 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 A3|2 16.24 cM	mouse chr2 A3|2 16.24 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 D2.2|4 62.62 cM	mouse chr4 D2.2|4 62.62 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr19 B|19 13.98 cM	mouse chr19 B|19 13.98 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 D3|8 56.19 cM	mouse chr8 D3|8 56.19 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 B3|10	mouse chr10 B3|10	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12 F1|12 60.38 cM	mouse chr12 F1|12 60.38 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrY|Y E	mouse chrY|Y E	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 B5.3|10 36.07 cM	mouse chr10 B5.3|10 36.07 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr16 A1|16 2.5 cM	mouse chr16 A1|16 2.5 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr16 B1|16 15.0 cM	mouse chr16 B1|16 15.0 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr18 E4|18 58.63 cM	mouse chr18 E4|18 58.63 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12|12 D2-D3	mouse chr12|12 D2-D3	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12 C1|12 26.43 cM	mouse chr12 C1|12 26.43 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 C|11 49.99 cM	mouse chr11 C|11 49.99 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 E2-E3|7 54.71 cM	mouse chr7 E2-E3|7 54.71 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 B3|4 32.36 cM	mouse chr4 B3|4 32.36 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr17 E4|17 55.72 cM	mouse chr17 E4|17 55.72 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13 C3|13 47.64 cM	mouse chr13 C3|13 47.64 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 E5|2 60.31 cM	mouse chr2 E5|2 60.31 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr15 F1|15 55.72 cM	mouse chr15 F1|15 55.72 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr18 B1|18 18.15 cM	mouse chr18 B1|18 18.15 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 H1|2 76.52 cM	mouse chr2 H1|2 76.52 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13 A3.3|13 18.15 cM	mouse chr13 A3.3|13 18.15 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 C2|2 42.61 cM	mouse chr2 C2|2 42.61 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 B3|11 40.42 cM	mouse chr11 B3|11 40.42 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 C3|6 36.14 cM	mouse chr6 C3|6 36.14 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr18 D1|18 28.25 cM	mouse chr18 D1|18 28.25 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr15 D1|15 21.96 cM	mouse chr15 D1|15 21.96 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 E3|7 57.9 cM	mouse chr7 E3|7 57.9 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 B3|5	mouse chr5 B3|5	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX A1.1|X 3.5 cM	mouse chrX A1.1|X 3.5 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 D1|4 52.91 cM	mouse chr4 D1|4 52.91 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 F2.2|3 42.79 cM	mouse chr3 F2.2|3 42.79 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 E3|7 57.92 cM	mouse chr7 E3|7 57.92 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 B2.1|6 20.89 cM	mouse chr6 B2.1|6 20.89 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr19|19 A-B	mouse chr19|19 A-B	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
