time	cc	gene	type	time.val
x24hr	0.000993045175108777	Bmp2	M1	NA
x24hr	0.32388293610882	Bst1	M1	NA
x24hr	0.0511151357943982	Btg2	M1	NA
x24hr	0.00169419699080044	C920009B18Rik	M1	NA
x24hr	0.00506307695815134	Cacna1d	M1	NA
x24hr	0.00335902310338071	Cacnb3	M1	NA
x24hr	0.12665782461095	Calhm6	M1	NA
x24hr	0.0109108086948638	Card6	M1	NA
x24hr	0.0539365304681605	Carmil1	M1	NA
x24hr	0.039308775826051	Casp4	M1	NA
x24hr	0.000651929794743642	Cav1	M1	NA
x24hr	0.00727741268605899	Ccl12	M1	NA
x24hr	0.00689641569140994	Ccl17	M1	NA
x24hr	0.178416475736908	Ccl2	M1	NA
x24hr	0.0589144385345273	Ccl22	M1	NA
x24hr	0.606256340988755	Ccl3	M1	NA
x24hr	0.596621529036202	Ccl4	M1	NA
x24hr	1.05775494129195	Ccl5	M1	NA
x24hr	0.215228284831113	Ccl7	M1	NA
x24hr	0.0111336632141803	Ccl8	M1	NA
x24hr	0.500218483096483	Ccnd1	M1	NA
x24hr	0.213497988627574	Ccnd2	M1	NA
x24hr	0.128602389079215	Ccne1	M1	NA
x24hr	0.130723197796649	Ccr1	M1	NA
x24hr	0.0243828080784638	Ccr3	M1	NA
x24hr	0.31172645168816	Ccrl2	M1	NA
x24hr	0.678513017348752	Cd14	M1	NA
x24hr	0.225220756292757	Cd200	M1	NA
x24hr	0.275453795776576	Cd300e	M1	NA
x24hr	0.349634466282731	Cd300lf	M1	NA
x24hr	0.245644819893186	Cd34	M1	NA
x24hr	0.33014983953193	Cd38	M1	NA
x24hr	0.806940588205916	Cd40	M1	NA
x24hr	0.0323791690875333	Cd55	M1	NA
x24hr	0.140284945815201	Cd69	M1	NA
x24hr	0.0166958887470342	Cd80	M1	NA
x24hr	0.0715227907643024	Cd83	M1	NA
x24hr	0.55979563448035	Cd86	M1	NA
x24hr	0.52242319884929	Cdc42ep2	M1	NA
x24hr	0.0547010964432815	Cdc42ep4	M1	NA
x24hr	0.00793058798602079	Cdk5r1	M1	NA
x24hr	0.00120623719965345	Cebpd	M1	NA
x24hr	0.192418175966157	Cemip2	M1	NA
x24hr	0.197827370281519	Ch25h	M1	NA
x24hr	0.000175724534898362	Chil3	M1	NA
x24hr	0.0138878392716329	Chst11	M1	NA
x24hr	0.140239191576494	Ciita	M1	NA
x24hr	0.011370416153699	Cish	M1	NA
x24hr	0.281262391250918	Cited2	M1	NA
x24hr	0.0658755161471244	Clcf1	M1	NA
x24hr	0.843338955963051	Clec4e	M1	NA
x24hr	0.224627551628249	Clec4n	M1	NA
x24hr	0.345677367231159	Clec5a	M1	NA
x24hr	0.142719006610878	Clic5	M1	NA
x24hr	0.00237507121582602	Clmp	M1	NA
x24hr	0.643021787497959	Cmpk2	M1	NA
x24hr	0.111409708245592	Cnn3	M1	NA
x24hr	0.00820133001717878	Col18a1	M1	NA
x24hr	0.000911136142785511	Col27a1	M1	NA
x24hr	0.560914534694343	Cp	M1	NA
x24hr	0.1871706069763	Csf1	M1	NA
x24hr	0.0518486060962692	Csf3	M1	NA
x24hr	0.139557174311966	Csrnp1	M1	NA
x24hr	0.507963467468117	Cst7	M1	NA
x24hr	0.0113975138035486	Ctla2a	M1	NA
x24hr	0.557920994295773	Ctla2b	M1	NA
x24hr	0.00320330588872768	Cx3cl1	M1	NA
x24hr	0.00259188885581536	Cx3cr1	M1	NA
x24hr	0.0141312259132103	Cxcl1	M1	NA
x24hr	0.390835440791827	Cxcl10	M1	NA
x24hr	0.489165583375786	Cxcl11	M1	NA
x24hr	0.0077378968671539	Cxcl14	M1	NA
x24hr	0.285758097442317	Cxcl2	M1	NA
x24hr	0.00222744129512171	Cxcl3	M1	NA
x24hr	0.561216996238091	Cxcl9	M1	NA
x24hr	0.0461092175861647	D16Ertd472e	M1	NA
x24hr	0.00745532382645307	Ddit4	M1	NA
x24hr	0.00376912446600887	Dio2	M1	NA
x24hr	0.0351244954670363	Dmwd	M1	NA
x24hr	0.0306206966797908	Dmxl2	M1	NA
x24hr	0.0756595550960199	Dnase1l3	M1	NA
x24hr	0.0361103715679312	Dnmt3aos	M1	NA
x24hr	0.411551448049605	Dusp1	M1	NA
x24hr	0.000152838524547848	Dusp14	M1	NA
x24hr	0.186698033729584	Dusp16	M1	NA
x24hr	0.168861250677428	Dusp2	M1	NA
x24hr	0.0199634219425602	Dusp4	M1	NA
x24hr	0.012150084793605	Dusp5	M1	NA
x24hr	0.166455151570332	Dusp6	M1	NA
x24hr	0.0195506375295607	Dusp8	M1	NA
x24hr	0.200967481147643	Edn1	M1	NA
x24hr	0.02221139190434	Ednrb	M1	NA
x24hr	0.0585323743966377	Egln3	M1	NA
x24hr	0.011485899707822	Egr1	M1	NA
x24hr	0.0104659479895221	Egr2	M1	NA
x24hr	0.00143040639556955	Egr3	M1	NA
x24hr	0.769061797076257	Ehd1	M1	NA
x24hr	0.0343066774840119	Eno2	M1	NA
x24hr	0.0131361087817359	Errfi1	M1	NA
x24hr	0.195761431831736	Ets2	M1	NA
x24hr	0.000466547839962334	Fabp7	M1	NA
x24hr	0.0281444587603197	Fam43a	M1	NA
x24hr	0.547868381250485	Fcgr2b	M1	NA
x24hr	0.308053406784312	Fgl2	M1	NA
x24hr	0.597917334213145	Flnb	M1	NA
x24hr	0.00426649169620269	Flrt3	M1	NA
x24hr	0.0908373502021091	Flt1	M1	NA
x24hr	0.0358985540348061	Fmnl2	M1	NA
x24hr	0.231372114126324	Fos	M1	NA
x24hr	0.0132014236381313	Fosb	M1	NA
x24hr	0.218014351652182	Foxp4	M1	NA
x24hr	0.703710518771332	Fpr1	M1	NA
x24hr	0.538018253850425	Fpr2	M1	NA
x24hr	0.0232361855607322	Frmd6	M1	NA
x24hr	0.00839574568723188	Fscn1	M1	NA
x24hr	0.174290563691347	Fzd1	M1	NA
x24hr	0.0802821472014235	G530011O06Rik	M1	NA
x24hr	0.225223545529411	Gbp2b	M1	NA
x24hr	0.0399743343504589	Gbp7	M1	NA
x24hr	0.190123894468618	Gclm	M1	NA
x24hr	0.0127775836107702	Gcnt2	M1	NA
x24hr	0.431738974677454	Gda	M1	NA
x24hr	0.0201591346931985	Gdf15	M1	NA
x24hr	0.0077915618592354	Gem	M1	NA
x24hr	0.0189255739316553	Gfi1	M1	NA
x24hr	0.0967054034952782	Gja1	M1	NA
x24hr	0.0303494663205719	Glipr2	M1	NA
x24hr	0.00685830437160511	Gm16712	M1	NA
x24hr	0.0631526490680286	Gm19026	M1	NA
x24hr	0.229631093887171	Gm1966	M1	NA
x24hr	0.000310216071623832	Gm47283	M1	NA
x24hr	0.170181705991492	Gm4951	M1	NA
x24hr	0.179222712690444	Gm5150	M1	NA
x24hr	0.0768247808816963	Gm6377	M1	NA
x24hr	0.000758540558768112	Gm9855	M1	NA
x24hr	0.198178484665091	Gna15	M1	NA
x24hr	0.00586576871655359	Gng4	M1	NA
x24hr	0.384297778091808	Gpr132	M1	NA
x24hr	0.0589452494249213	Gpr141	M1	NA
x24hr	0.67354660931348	Gpr18	M1	NA
x24hr	0.120037242104976	Gpr35	M1	NA
x24hr	0.00295321595399383	Gpr68	M1	NA
x24hr	0.623484733051602	Gpr84	M1	NA
x24hr	0.10628559164313	Gpr85	M1	NA
x24hr	0.198118164172233	Grk3	M1	NA
x24hr	0.493682030428355	Gsr	M1	NA
x24hr	0.00879568080643266	Gsta3	M1	NA
x24hr	0.0105401931205239	H1f2	M1	NA
x24hr	0.299225114689088	H2.Eb1	M1	NA
x24hr	0.0842617121901069	H2.K2	M1	NA
x24hr	0.373151887537207	H2.M2	M1	NA
x24hr	0.006666314403242	H60b	M1	NA
x24hr	0.258706895585178	Hcar2	M1	NA
x24hr	0.118270400409086	Heatr9	M1	NA
x24hr	0.30591861648272	Hhex	M1	NA
x24hr	0.0449018604564531	Hilpda	M1	NA
x24hr	0.00919729511468345	Hivep3	M1	NA
x24hr	0.176032026014584	Hmga2	M1	NA
x24hr	0.450315255287102	Hmox1	M1	NA
x24hr	0.000808330003789808	Hopx	M1	NA
x24hr	0.0599167165264868	Hp	M1	NA
x24hr	0.00592467057710686	Hsd17b7	M1	NA
x24hr	0.0568961067919014	Hspa1a	M1	NA
x24hr	0.120272032052568	Hspa1b	M1	NA
x24hr	0.0276185228722249	Htr2a	M1	NA
x24hr	0.236261800697142	Htr2b	M1	NA
x24hr	0.031439755094432	Htra1	M1	NA
x24hr	0.80608576553846	Icam1	M1	NA
x24hr	0.300888981232075	Icosl	M1	NA
x24hr	0.0201187764119272	Idi1	M1	NA
x24hr	0.0157913768069871	Ier2	M1	NA
x24hr	0.541769142881611	Ier3	M1	NA
x24hr	0.250861887501031	Ifi205	M1	NA
x24hr	0.163098705562574	Ifi208	M1	NA
x24hr	0.175074176779507	Ifit1	M1	NA
x24hr	0.869834249242984	Ifit1bl1	M1	NA
x24hr	0.33613200486835	Ifit2	M1	NA
x24hr	0.793339740298414	Ifit3	M1	NA
x24hr	0.840516867328365	Ifit3b	M1	NA
x24hr	0.0375188775599621	Ifitm1	M1	NA
x24hr	0.00148756842429699	Ifna1	M1	NA
x24hr	0.000383409355377511	Ifna2	M1	NA
x24hr	0.000467318320409362	Ifna4	M1	NA
x24hr	0.000357024257741651	Ifna5	M1	NA
x24hr	0.000428139515428165	Ifna6	M1	NA
x24hr	0.0729661197704595	Ifnb1	M1	NA
x24hr	0.0130404063423913	Ifrd1	M1	NA
x24hr	0.422047852621889	Igf2bp2	M1	NA
x24hr	0.369664876333885	Igsf9	M1	NA
x24hr	0.219769783128019	Iigp1	M1	NA
x24hr	0.294142542159485	Il10	M1	NA
x24hr	0.13157491630435	Il12b	M1	NA
x24hr	0.0549849366053468	Il12rb1	M1	NA
x24hr	0.00664308623250082	Il18rap	M1	NA
x24hr	0.509590646921605	Il1a	M1	NA
x24hr	0.506899127716298	Il1b	M1	NA
x24hr	0.614868854108023	Il1rn	M1	NA
x24hr	0.50396553789124	Il27	M1	NA
x24hr	0.347007491625128	Il4i1	M1	NA
x24hr	0.448115440506668	Il4ra	M1	NA
x24hr	0.637213848943988	Il6	M1	NA
x24hr	0.124365460456995	Inhba	M1	NA
x24hr	0.19781687838791	Intu	M1	NA
x24hr	0.129657008236378	Irf1	M1	NA
x24hr	0.0469944371236412	Irf3	M1	NA
x24hr	0.00187903766537725	Irf4	M1	NA
x24hr	0.720531381558212	Irf7	M1	NA
x24hr	0.192324600574646	Irf8	M1	NA
x24hr	0.00182205026137852	Irs2	M1	NA
x24hr	0.0494310883301163	Itga9	M1	NA
x24hr	0.669989444966076	Itgal	M1	NA
x24hr	0.0155867815462622	Itgb8	M1	NA
x24hr	0.456523416595819	Itpr1	M1	NA
x24hr	0.0657101782722115	Jag1	M1	NA
x24hr	0.253791357615238	Jdp2	M1	NA
x24hr	0.116656281354163	Jun	M1	NA
x24hr	0.259469511734886	Junb	M1	NA
x24hr	0.0345465008455301	Kcnj2	M1	NA
x24hr	0.0568689554523493	Kdm6b	M1	NA
x24hr	0.0565276899531304	Kdr	M1	NA
x24hr	0.109043416659854	Klf2	M1	NA
x24hr	0.0680784202388631	Klf7	M1	NA
x24hr	0.0497334883829804	Klf8	M1	NA
x24hr	0.020004207250135	Klra2	M1	NA
x24hr	0.0474199393158905	Lad1	M1	NA
x24hr	0.738313813446558	Lcn2	M1	NA
x24hr	0.20780696080297	Ldlr	M1	NA
x24hr	0.000215005473142031	Lif	M1	NA
x24hr	0.0430495273157674	Lipg	M1	NA
x24hr	0.0725459518237321	Lox	M1	NA
x24hr	0.187559000213442	Lpar1	M1	NA
x24hr	0.186575302726224	Lratd2	M1	NA
x24hr	0.0101998895537101	Lrp8	M1	NA
x24hr	0.0215493085581729	Ltbp2	M1	NA
x24hr	0.578491145712523	Ly6a	M1	NA
x24hr	0.017885238159798	Ly75	M1	NA
x24hr	0.356723856728173	Maff	M1	NA
x24hr	0.496400430465672	Malt1	M1	NA
x24hr	0.518814434785485	Marcksl1	M1	NA
x24hr	0.0341584022825221	Marco	M1	NA
x24hr	0.101555396733274	Mefv	M1	NA
x24hr	0.0718000125570489	Mfap3l	M1	NA
x24hr	0.497646786415895	Mir155hg	M1	NA
x24hr	0.0226084051552926	Mmd	M1	NA
x24hr	0.245756178513219	Mmp13	M1	NA
x24hr	0.0304177880650444	Mmp14	M1	NA
x24hr	0.000603536111747127	Mmp3	M1	NA
x24hr	0.0082654752630587	Mmp8	M1	NA
x24hr	0.0368046503587638	Mmp9	M1	NA
x24hr	0.00461851696280776	Mpp7	M1	NA
x24hr	0.272784723129806	Ms4a4a	M1	NA
x24hr	0.137988075722323	Mt1	M1	NA
x24hr	0.0940047446356777	Mt2	M1	NA
x24hr	0.0195835085796729	Mtfr2	M1	NA
x24hr	0.0518996052961297	Mtus1	M1	NA
x24hr	0.26295578503668	Mx1	M1	NA
x24hr	0.194313876387164	Mx2	M1	NA
x24hr	0.156100642607046	Mxd1	M1	NA
x24hr	0.169854178945506	Myc	M1	NA
x24hr	0.13316344285235	Mycl	M1	NA
x24hr	0.00324060594894913	Myo1b	M1	NA
x24hr	0.132477289391208	Nek6	M1	NA
x24hr	0.0164825269055504	Nes	M1	NA
x24hr	0.128826826097679	Nfil3	M1	NA
x24hr	0.262436361136436	Nfkb1	M1	NA
x24hr	0.36959812570681	Nfkb2	M1	NA
x24hr	0.678984453224103	Nfkbia	M1	NA
x24hr	0.0285425184851797	Nfkbid	M1	NA
x24hr	0.725252019585532	Nfkbie	M1	NA
x24hr	0.77138681398142	Nfkbiz	M1	NA
x24hr	0.0931807269817748	Noct	M1	NA
x24hr	0.923497742493651	Nos2	M1	NA
x24hr	0.287313321309141	Notch1	M1	NA
x24hr	0.00757972509389016	Nqo1	M1	NA
x24hr	0.0172411425476121	Nr4a1	M1	NA
x24hr	0.00153176323863382	Nr4a3	M1	NA
x24hr	0.0106290343762101	Oaf	M1	NA
x24hr	0.331862380121064	Oasl1	M1	NA
x24hr	0.335145528669033	Odc1	M1	NA
x24hr	0.100673969644571	Olfml3	M1	NA
x24hr	0.00202274337615001	Olr1	M1	NA
x24hr	0.0607847320884178	Orai2	M1	NA
x24hr	0.00269692332854665	Osm	M1	NA
x24hr	0.0785291494831785	Otud1	M1	NA
x24hr	0.205521900664497	P2ry13	M1	NA
x24hr	0.147386398019783	P2ry2	M1	NA
x24hr	0.0511174702687658	P4ha2	M1	NA
x24hr	0.00458421446872579	Pcx	M1	NA
x24hr	0.130638793253022	Pde3b	M1	NA
x24hr	0.551813007063914	Pde4b	M1	NA
x24hr	0.00899256766869629	Pde5a	M1	NA
x24hr	0.125875015123808	Pde7b	M1	NA
x24hr	0.121826422120746	Pdgfb	M1	NA
x24hr	0.0750113364387764	Pdlim7	M1	NA
x24hr	0.279805719334881	Pdpn	M1	NA
x24hr	0.139794323482724	Peli1	M1	NA
x24hr	0.141545201665156	Pfkfb3	M1	NA
x24hr	0.138360659250078	Phlda1	M1	NA
x24hr	0.00132869918160863	Phldb1	M1	NA
x24hr	0.313431343147995	Pilra	M1	NA
x24hr	0.297440701185612	Pilrb1	M1	NA
x24hr	0.081143680000999	Pim2	M1	NA
x24hr	0.15970579417166	Pim3	M1	NA
x24hr	0.0158655133962078	Pla2g7	M1	NA
x24hr	0.108811520760009	Plac8	M1	NA
x24hr	0.00241865149486275	Plagl1	M1	NA
x24hr	0.00187292807047134	Plat	M1	NA
x24hr	0.0487971911942232	Plau	M1	NA
x24hr	0.000986299048459869	Plekhg1	M1	NA
x24hr	0.067710280479531	Plk2	M1	NA
x24hr	0.0254986894211241	Plk3	M1	NA
x24hr	0.495955185565241	Plpp1	M1	NA
x24hr	0.0232103025107117	Plpp3	M1	NA
x24hr	0.064283012496544	Pmaip1	M1	NA
x24hr	0.00718612965391427	Pmepa1	M1	NA
x24hr	0.53192330436138	Pou2f2	M1	NA
x24hr	0.314816022344062	Ppfia3	M1	NA
x24hr	0.00236438128568673	Ppm1l	M1	NA
x24hr	0.000599346072732868	Ppp1r12b	M1	NA
x24hr	0.0447727506490793	Ppp1r15a	M1	NA
x24hr	0.21554241689053	Prag1	M1	NA
x24hr	0.0956133265794947	Prdm1	M1	NA
x24hr	0.00200381339156244	Prdm9	M1	NA
x24hr	0.550685522661257	Procr	M1	NA
x24hr	0.0027966764708861	Prokr1	M1	NA
x24hr	0.00954675664989892	Prrg4	M1	NA
x24hr	0.417408161516768	Ptafr	M1	NA
x24hr	0.00996441356306721	Ptch1	M1	NA
x24hr	0.0582584577591199	Ptger4	M1	NA
x24hr	0.0910535257587973	Ptges	M1	NA
x24hr	0.100344470058677	Ptgir	M1	NA
x24hr	0.901679974257572	Ptgs2	M1	NA
x24hr	0.2544809430311	Rab11fip1	M1	NA
x24hr	0.571099556343041	Rab19	M1	NA
x24hr	0.704184785815653	Ralgds	M1	NA
x24hr	0.0991201466573551	Rapgef5	M1	NA
x24hr	0.130395584516346	Rasgrp1	M1	NA
x24hr	0.0493859105399731	Rcan1	M1	NA
x24hr	0.0798839644069034	Rela	M1	NA
x24hr	0.000819530362283723	Retnla	M1	NA
x24hr	0.188751068860459	Rffl	M1	NA
x24hr	0.0227277209600873	Rgcc	M1	NA
x24hr	0.0010275995314172	Rgs1	M1	NA
x24hr	0.197038255437969	Rgs3	M1	NA
x24hr	0.00552812898836836	Rhof	M1	NA
x24hr	0.0568939149698557	Rhoh	M1	NA
x24hr	0.00818075042175349	Rhou	M1	NA
x24hr	0.0472077174244779	Ripk2	M1	NA
x24hr	0.135190756899594	Rnd1	M1	NA
x24hr	0.0862972531467035	Rnd3	M1	NA
x24hr	0.0013756260806246	Rras2	M1	NA
x24hr	0.303324840360841	Rsad2	M1	NA
x24hr	0.0128996179768805	S100a8	M1	NA
x24hr	0.81332308801113	Saa3	M1	NA
x24hr	0.385306698306488	Samsn1	M1	NA
x24hr	0.186520629435703	Scimp	M1	NA
x24hr	0.0144811582866862	Scn1b	M1	NA
x24hr	0.00214036768457605	Sdc2	M1	NA
x24hr	0.194432218841843	Sdc4	M1	NA
x24hr	0.00262309617745424	Sele	M1	NA
x24hr	0.000372948042695142	Sema3c	M1	NA
x24hr	0.209432337805296	Serpina3f	M1	NA
x24hr	0.445701411610116	Serpina3g	M1	NA
x24hr	0.00799759752423216	Serpinb2	M1	NA
x24hr	0.244032494734581	Serpinb6b	M1	NA
x24hr	0.144137591424915	Serpinb9	M1	NA
x24hr	0.0139575359120274	Serpinb9b	M1	NA
x24hr	0.10920469629727	Serpine1	M1	NA
x24hr	0.185204745104469	Shisa3	M1	NA
x24hr	0.400965936505302	Siglece	M1	NA
x24hr	0.450671003770043	Sla	M1	NA
x24hr	0.536664065289103	Slamf8	M1	NA
x24hr	0.7495165382227	Slamf9	M1	NA
x24hr	0.0232572475214536	Slc13a3	M1	NA
x24hr	0.0347667660107928	Slc16a1	M1	NA
x24hr	0.159038980901024	Slc16a3	M1	NA
x24hr	0.0444427844744941	Slc25a25	M1	NA
x24hr	0.19065070023026	Slc28a2	M1	NA
x24hr	0.0334536679804101	Slc30a4	M1	NA
x24hr	0.241234055138897	Slc7a11	M1	NA
x24hr	0.252487587272428	Slc7a2	M1	NA
x24hr	0.154538524282282	Slco3a1	M1	NA
x24hr	0.137876044991701	Slfn4	M1	NA
x24hr	0.000506576948828957	Slpi	M1	NA
x24hr	0.194645352776075	Snn	M1	NA
x24hr	0.00228508214471688	Socs1	M1	NA
x24hr	0.784624907167604	Socs3	M1	NA
x24hr	0.925690495741858	Sod2	M1	NA
x24hr	0.0137761083724859	Spaca6	M1	NA
x24hr	0.0523376406686305	Spata13	M1	NA
x24hr	0.000425785234483382	Sphk1	M1	NA
x24hr	0.099444855706734	Spic	M1	NA
x24hr	0.0024687165925291	Spsb1	M1	NA
x24hr	0.118056364675618	Srxn1	M1	NA
x24hr	0.0374737180970561	Stat4	M1	NA
x24hr	0.155930531188657	Swap70	M1	NA
x24hr	0.00157149192357631	Syne2	M1	NA
x24hr	0.00840523793796692	Taf4b	M1	NA
x24hr	0.269389102896311	Tagap	M1	NA
x24hr	0.000967680835964796	Tal2	M1	NA
x24hr	0.586085272508352	Tarm1	M1	NA
x24hr	0.0869231079817443	Tfec	M1	NA
x24hr	0.467429803528731	Tgtp1	M1	NA
x24hr	0.215851740730299	Thbs1	M1	NA
x24hr	0.00211045871335063	Timp1	M1	NA
x24hr	0.0432685701075258	Tle3	M1	NA
x24hr	0.312205261429393	Tlr2	M1	NA
x24hr	0.359788621964684	Tlr4	M1	NA
x24hr	0.30562150943193	Tlr7	M1	NA
x24hr	0.0727610626739114	Tlr9	M1	NA
x24hr	0.250568198982306	Tma16	M1	NA
x24hr	0.003036461272795	Tmc3	M1	NA
x24hr	0.00220469583692766	Tmeff1	M1	NA
x24hr	0.0319420048892313	Tmem178	M1	NA
x24hr	0.0010904154953043	Tmem200b	M1	NA
x24hr	0.000373991455298254	Tmem26	M1	NA
x24hr	0.148764295057603	Tmtc2	M1	NA
x24hr	0.000838302560988763	Tnc	M1	NA
x24hr	0.71849320202084	Tnf	M1	NA
x24hr	0.547987083896105	Tnfaip3	M1	NA
x24hr	0.440107072824224	Tnfsf10	M1	NA
x24hr	0.0897467115299234	Tnfsf14	M1	NA
x24hr	0.279663393942205	Tnfsf15	M1	NA
x24hr	0.0364209635902014	Tnfsf4	M1	NA
x24hr	0.622710995317688	Tnfsf8	M1	NA
x24hr	0.170981456475625	Tnfsf9	M1	NA
x24hr	0.174412410376754	Tnip3	M1	NA
x24hr	0.87639489444253	Traf1	M1	NA
x24hr	0.0692687503422652	Trem1	M1	NA
x24hr	0.151786391417118	Treml4	M1	NA
x24hr	0.0220492674331542	Trib1	M1	NA
x24hr	0.210242849522562	Trib3	M1	NA
x24hr	0.152473832944703	Trim21	M1	NA
x24hr	0.167705487309438	Trim30c	M1	NA
x24hr	0.0450161056150637	Trim36	M1	NA
x24hr	0.0232273702789751	Tsku	M1	NA
x24hr	0.00449380955136924	Ttc39b	M1	NA
x24hr	0.0207296388052095	U90926	M1	NA
x24hr	0.631652648972065	Upp1	M1	NA
x24hr	0.0593358758221297	Vcam1	M1	NA
x24hr	0.0149736985257915	Vcan	M1	NA
x24hr	0.0658268472902287	Vegfc	M1	NA
x24hr	0.0445907000809092	Xcr1	M1	NA
x24hr	0.509407360346199	Zc3h12a	M1	NA
x24hr	0.137621511636149	Zc3h12c	M1	NA
x24hr	0.0283491871090962	Zeb1	M1	NA
x24hr	0.0428266798415571	Zfp324	M1	NA
x24hr	0.348951017972985	Zfp36	M1	NA
x24hr	0.453034632549697	Zfp811	M1	NA
x24hr	0.077170125927263	Zhx2	M1	NA
x24hr	0.0167755292873853	Znrf3	M1	NA
0.5hr	0.000546405275983404	X1110002J07Rik	M2	0.5
0.5hr	0.00021389575413986	X2500002B13Rik	M2	0.5
0.5hr	0.000998449333808243	X4930430E12Rik	M2	0.5
0.5hr	0.000551066294304742	A530064D06Rik	M2	0.5
0.5hr	0.000158028171702459	A630072M18Rik	M2	0.5
0.5hr	9.96993524303848e-05	AI504432	M2	0.5
0.5hr	0.00194429760798671	AW112010	M2	0.5
0.5hr	0.000408382577292939	Abtb2	M2	0.5
0.5hr	0.000529987278596548	Acod1	M2	0.5
0.5hr	0.000233141198074331	Acpp	M2	0.5
0.5hr	0.000369595475717852	Adgb	M2	0.5
0.5hr	0.000813628499751835	Adgre1	M2	0.5
0.5hr	0.000359157697152678	Adgre4	M2	0.5
0.5hr	0.000377512195339593	Adgrg6	M2	0.5
0.5hr	0.000241678154569627	Adgrl2	M2	0.5
0.5hr	6.88181681958081e-05	Adora2a	M2	0.5
0.5hr	0.000176174503518682	Adora2b	M2	0.5
0.5hr	0.00546184540410394	Adrb2	M2	0.5
0.5hr	0.00048249464023596	Ahr	M2	0.5
0.5hr	0.00041255675206119	Ahrr	M2	0.5
0.5hr	0.000432582006577609	Ak4	M2	0.5
0.5hr	0.00279243497402283	Alas1	M2	0.5
0.5hr	0.000440196154263975	Angpt1	M2	0.5
0.5hr	0.00166027718617239	Arg1	M2	0.5
0.5hr	0.000715972018818452	Arg2	M2	0.5
0.5hr	0.000279740363664598	Arhgap26	M2	0.5
0.5hr	0.00101431394712986	Arhgef3	M2	0.5
0.5hr	0.00423166672505334	Arid5a	M2	0.5
0.5hr	0.000242842362592348	Armcx6	M2	0.5
0.5hr	0.000177287345341965	Arrdc4	M2	0.5
0.5hr	0.000551873732961189	Asap3	M2	0.5
0.5hr	0.000360435071046246	Asns	M2	0.5
0.5hr	0.000619141351419454	Atm	M2	0.5
0.5hr	0.000649637827210505	Atp2b4	M2	0.5
0.5hr	0.000131578506896543	B3gnt5	M2	0.5
0.5hr	0.00165853155338519	B430306N03Rik	M2	0.5
0.5hr	0.000438055976811221	Bambi	M2	0.5
0.5hr	0.000661361772359168	Batf	M2	0.5
0.5hr	0.00338583649351816	Batf2	M2	0.5
0.5hr	0.00135065019219003	Bcl2a1a	M2	0.5
0.5hr	0.0012388327430026	Bcl2a1d	M2	0.5
0.5hr	0.000326360075493894	Bcl2l11	M2	0.5
0.5hr	0.00057705858383721	Bcor	M2	0.5
0.5hr	0.000229121038445562	Bmp2	M2	0.5
0.5hr	0.00102155137404407	Bst1	M2	0.5
0.5hr	0.0543773288429017	Btg2	M2	0.5
0.5hr	0.00069431774855079	C920009B18Rik	M2	0.5
0.5hr	0.000274123677322149	Cacna1d	M2	0.5
0.5hr	0.000623032490535471	Cacnb3	M2	0.5
0.5hr	0.00226931213638385	Calhm6	M2	0.5
0.5hr	0.000488871953141269	Card6	M2	0.5
0.5hr	0.000699568928803697	Carmil1	M2	0.5
0.5hr	0.00114797830011325	Casp4	M2	0.5
0.5hr	0.000349629128090972	Cav1	M2	0.5
0.5hr	0.000396646088405869	Ccl1	M2	0.5
0.5hr	0.00343468997011145	Ccl12	M2	0.5
0.5hr	0.000596339104672262	Ccl17	M2	0.5
0.5hr	0.00215511158353253	Ccl2	M2	0.5
0.5hr	0.000438412293128967	Ccl22	M2	0.5
0.5hr	0.0668892379776123	Ccl3	M2	0.5
0.5hr	0.210378517626035	Ccl4	M2	0.5
0.5hr	0.000348850864326586	Ccl5	M2	0.5
0.5hr	0.000954016836007689	Ccl7	M2	0.5
0.5hr	0.00058884312060474	Ccl8	M2	0.5
0.5hr	0.000794146285504402	Ccnd1	M2	0.5
0.5hr	0.000272325488282802	Ccnd2	M2	0.5
0.5hr	0.000923723410825372	Ccne1	M2	0.5
0.5hr	0.0175089310139279	Ccr1	M2	0.5
0.5hr	0.00113259194656467	Ccr3	M2	0.5
0.5hr	0.0288209156945322	Ccrl2	M2	0.5
0.5hr	0.0177066649905396	Cd14	M2	0.5
0.5hr	0.00104729653251379	Cd163	M2	0.5
0.5hr	0.000856857047362173	Cd200	M2	0.5
0.5hr	0.000666868031688711	Cd300e	M2	0.5
0.5hr	0.00207650117068481	Cd300lf	M2	0.5
0.5hr	0.000902698282275636	Cd34	M2	0.5
0.5hr	0.000520244011363013	Cd38	M2	0.5
0.5hr	0.000639520930798	Cd40	M2	0.5
0.5hr	0.000694369732164979	Cd55	M2	0.5
0.5hr	0.0964071505247694	Cd69	M2	0.5
0.5hr	0.00144578733379422	Cd80	M2	0.5
0.5hr	0.00337762803817452	Cd83	M2	0.5
0.5hr	0.00055613542059435	Cd86	M2	0.5
0.5hr	0.00135858497519395	Cdc42ep2	M2	0.5
0.5hr	0.000859940219452664	Cdc42ep4	M2	0.5
0.5hr	0.000343303157884191	Cdk5r1	M2	0.5
0.5hr	0.000201944712786342	Cebpd	M2	0.5
0.5hr	0.000476823519981512	Cemip2	M2	0.5
0.5hr	0.00183884838745796	Ch25h	M2	0.5
0.5hr	0.000517651233377458	Chil3	M2	0.5
