TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr7 A1|7 5.8 cM	mouse chr7 A1|7 5.8 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr18 E2|18	mouse chr18 E2|18	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 E1|8 69.98 cM	mouse chr8 E1|8 69.98 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chrX D|X 46.26 cM	mouse chrX D|X 46.26 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 E1.1|17 38.8 cM	mouse chr17 E1.1|17 38.8 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chrX D|X 43.89 cM	mouse chrX D|X 43.89 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9 F1|9 54.61 cM	mouse chr9 F1|9 54.61 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 G2|5 75.18 cM	mouse chr5 G2|5 75.18 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr19 D2|19 51.59 cM	mouse chr19 D2|19 51.59 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chrX D|X 45.25 cM	mouse chrX D|X 45.25 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr16 C4|16 55.3 cM	mouse chr16 C4|16 55.3 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 E5|2 59.46 cM	mouse chr2 E5|2 59.46 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 A1|11 7.15 cM	mouse chr11 A1|11 7.15 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 D2|10 66.65 cM	mouse chr10 D2|10 66.65 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 H1|2 75.95 cM	mouse chr2 H1|2 75.95 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 D1|6 40.45 cM	mouse chr6 D1|6 40.45 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 D|11 64.34 cM	mouse chr11 D|11 64.34 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 A1|7 2.15 cM	mouse chr7 A1|7 2.15 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 E3|6 52.83 cM	mouse chr6 E3|6 52.83 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 B4|10 32.18 cM	mouse chr10 B4|10 32.18 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr19 C3|19 38.85 cM	mouse chr19 C3|19 38.85 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 B1|10 20.02 cM	mouse chr10 B1|10 20.02 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr16 A3|16 11.41 cM	mouse chr16 A3|16 11.41 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 B1|17 18.61 cM	mouse chr17 B1|17 18.61 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 C2|10 48.81 cM	mouse chr10 C2|10 48.81 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 D3|10 77.1 cM	mouse chr10 D3|10 77.1 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 E1|8 72.09 cM	mouse chr8 E1|8 72.09 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 A3.3|11 17.44 cM	mouse chr11 A3.3|11 17.44 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr19 C2|19 32.32 cM	mouse chr19 C2|19 32.32 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 E1|15 37.22 cM	mouse chr15 E1|15 37.22 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9 B|9 29.84 cM	mouse chr9 B|9 29.84 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 C3|2 45.94 cM	mouse chr2 C3|2 45.94 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 C1|4 34.43 cM	mouse chr4 C1|4 34.43 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 G2|3 56.07 cM	mouse chr3 G2|3 56.07 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 E3|15 44.96 cM	mouse chr15 E3|15 44.96 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr16 A1|16 10.07 cM	mouse chr16 A1|16 10.07 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5|5 C3.1-C3.2	mouse chr5|5 C3.1-C3.2	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr13 A3.1|13 12.25 cM	mouse chr13 A3.1|13 12.25 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr13 B1|13 30.12 cM	mouse chr13 B1|13 30.12 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 A3.3|17 11.67 cM	mouse chr17 A3.3|17 11.67 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10|10 B3-B4	mouse chr10|10 B3-B4	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 D1|15 21.96 cM	mouse chr15 D1|15 21.96 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr18 E2|18 49.51 cM	mouse chr18 E2|18 49.51 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr1 38.49 cM|1 C3	mouse chr1 38.49 cM|1 C3	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 B3|7 28.28 cM	mouse chr7 B3|7 28.28 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9|9 F1-F2	mouse chr9|9 F1-F2	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 C|7 34.47 cM	mouse chr7 C|7 34.47 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr16 B1|16 13.93 cM	mouse chr16 B1|16 13.93 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 A2|8 14.27 cM	mouse chr8 A2|8 14.27 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 B3|7 29.08 cM	mouse chr7 B3|7 29.08 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr16 A3|16 10.74 cM	mouse chr16 A3|16 10.74 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 A4|10 11.84 cM	mouse chr10 A4|10 11.84 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 F3|2 66.64 cM	mouse chr2 F3|2 66.64 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr16 C3.3|16 50.23 cM	mouse chr16 C3.3|16 50.23 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 D1|8 49.39 cM	mouse chr8 D1|8 49.39 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr1 H2.3|1 73.14 cM	mouse chr1 H2.3|1 73.14 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8|8 A3-A4	mouse chr8|8 A3-A4	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 F3|3 47.08 cM	mouse chr3 F3|3 47.08 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr19 D3|19 54.64 cM	mouse chr19 D3|19 54.64 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 C3.1|5 33.72 cM	mouse chr5 C3.1|5 33.72 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 E4-E5|2 58.28 cM	mouse chr2 E4-E5|2 58.28 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9 E3.1|9 47.06 cM	mouse chr9 E3.1|9 47.06 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9 C|9 35.13 cM	mouse chr9 C|9 35.13 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 H4|2 102.78 cM	mouse chr2 H4|2 102.78 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 D3|15 34.27 cM	mouse chr15 D3|15 34.27 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 F1|15 53.96 cM	mouse chr15 F1|15 53.96 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 F3|7 69.26 cM	mouse chr7 F3|7 69.26 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 G2|5 75.4 cM	mouse chr5 G2|5 75.4 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 B2|4 28.74 cM	mouse chr4 B2|4 28.74 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr16 A1|16 2.5 cM	mouse chr16 A1|16 2.5 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9 C|9 37.45 cM	mouse chr9 C|9 37.45 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 A1.1|8 5.53 cM	mouse chr8 A1.1|8 5.53 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr1|1 H5-H6	mouse chr1|1 H5-H6	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 A1|3 3.18 cM	mouse chr3 A1|3 3.18 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr18 E3|18 55.78 cM	mouse chr18 E3|18 55.78 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 C2|8 41.21 cM	mouse chr8 C2|8 41.21 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 E2|11 80.54 cM	mouse chr11 E2|11 80.54 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 A3|4 7.76 cM	mouse chr4 A3|4 7.76 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 A1|11 3.94 cM	mouse chr11 A1|11 3.94 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 E3|7 57.98 cM	mouse chr7 E3|7 57.98 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr14 A1|14 6.33 cM	mouse chr14 A1|14 6.33 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 E3|3 34.91 cM	mouse chr3 E3|3 34.91 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 B3.1|15 15.74 cM	mouse chr15 B3.1|15 15.74 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 D|11 62.76 cM	mouse chr11 D|11 62.76 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 A1|2 8.91 cM	mouse chr2 A1|2 8.91 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9 F2|9 59.4 cM	mouse chr9 F2|9 59.4 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr13 C1|13 40.1 cM	mouse chr13 C1|13 40.1 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr14 A3|14 12.0 cM	mouse chr14 A3|14 12.0 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 D3|10 76.27 cM	mouse chr10 D3|10 76.27 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9 A4|9 16.49 cM	mouse chr9 A4|9 16.49 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 F1|3 37.88 cM	mouse chr3 F1|3 37.88 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 C|11 52.2 cM	mouse chr11 C|11 52.2 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chrX D|X 46.12 cM	mouse chrX D|X 46.12 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 A2|3 5.75 cM	mouse chr3 A2|3 5.75 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr13 A5|13 25.07 cM	mouse chr13 A5|13 25.07 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 A2|6 7.96 cM	mouse chr6 A2|6 7.96 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 A3|7 15.08 cM	mouse chr7 A3|7 15.08 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 G2|5 75.08 cM	mouse chr5 G2|5 75.08 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 C1|10 39.71 cM	mouse chr10 C1|10 39.71 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 H4|2 103.53 cM	mouse chr2 H4|2 103.53 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 C3|6 34.77 cM	mouse chr6 C3|6 34.77 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 A3|2 17.14 cM	mouse chr2 A3|2 17.14 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 F|5 53.34 cM	mouse chr5 F|5 53.34 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 D3|6 45.05 cM	mouse chr6 D3|6 45.05 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chrX A7.3|X 37.46 cM	mouse chrX A7.3|X 37.46 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 A1|15 1.97 cM	mouse chr15 A1|15 1.97 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chrX A1.1|X 3.64 cM	mouse chrX A1.1|X 3.64 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 B|2 20.62 cM	mouse chr2 B|2 20.62 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 F1|7 59.99 cM	mouse chr7 F1|7 59.99 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 A1|17 3.72 cM	mouse chr17 A1|17 3.72 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 B1|5 16.76 cM	mouse chr5 B1|5 16.76 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr16|16 C1.3-C2	mouse chr16|16 C1.3-C2	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 G3|3 58.5 cM	mouse chr3 G3|3 58.5 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 E4|2 57.3 cM	mouse chr2 E4|2 57.3 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 D2|7 44.01 cM	mouse chr7 D2|7 44.01 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 B2|8 29.9 cM	mouse chr8 B2|8 29.9 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 E2|4 81.34 cM	mouse chr4 E2|4 81.34 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr18 B1|18 18.15 cM	mouse chr18 B1|18 18.15 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr12 A1.3|12 8.5 cM	mouse chr12 A1.3|12 8.5 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 F|5 62.33 cM	mouse chr5 F|5 62.33 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 C|17 27.07 cM	mouse chr17 C|17 27.07 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chrX|X C2-C3	mouse chrX|X C2-C3	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr13 A5|13 24.71 cM	mouse chr13 A5|13 24.71 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr19 A|19 3.71 cM	mouse chr19 A|19 3.71 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr14 C1|14 22.68 cM	mouse chr14 C1|14 22.68 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 C|3 25.24 cM	mouse chr3 C|3 25.24 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 F1|3 38.86 cM	mouse chr3 F1|3 38.86 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 G3|5 88.48 cM	mouse chr5 G3|5 88.48 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 B1.3|11 35.27 cM	mouse chr11 B1.3|11 35.27 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr18 E2|18 40.14 cM	mouse chr18 E2|18 40.14 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8|8 B1.1-B1.2	mouse chr8|8 B1.1-B1.2	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 D|11 63.46 cM	mouse chr11 D|11 63.46 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr18 A1|18 8.74 cM	mouse chr18 A1|18 8.74 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 H4|2 103.63 cM	mouse chr2 H4|2 103.63 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 B3|7 29.6 cM	mouse chr7 B3|7 29.6 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17|17 A3.1-A3.2	mouse chr17|17 A3.1-A3.2	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr18 C|18 24.75 cM	mouse chr18 C|18 24.75 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 G3|3 64.06 cM	mouse chr3 G3|3 64.06 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 E2|4 87.61 cM	mouse chr4 E2|4 87.61 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr1 H4|1 84.46 cM	mouse chr1 H4|1 84.46 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr19 D2|19 48.73 cM	mouse chr19 D2|19 48.73 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr19 C1|19 21.17 cM	mouse chr19 C1|19 21.17 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9 F2|9 60.69 cM	mouse chr9 F2|9 60.69 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 G3|2 73.6 cM	mouse chr2 G3|2 73.6 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 D3|8 53.28 cM	mouse chr8 D3|8 53.28 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 C3|10 50.32 cM	mouse chr10 C3|10 50.32 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr1 C4|1 39.79 cM	mouse chr1 C4|1 39.79 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 D3|4 67.13 cM	mouse chr4 D3|4 67.13 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 C3|10 50.27 cM	mouse chr10 C3|10 50.27 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 G2|5 76.33 cM	mouse chr5 G2|5 76.33 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 C|7 38.66 cM	mouse chr7 C|7 38.66 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chrX F5|X 76.12 cM	mouse chrX F5|X 76.12 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 B5.3|10 36.83 cM	mouse chr10 B5.3|10 36.83 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr12 E|12 51.16 cM	mouse chr12 E|12 51.16 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr1 H5|1 89.95 cM	mouse chr1 H5|1 89.95 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 A3|4 9.11 cM	mouse chr4 A3|4 9.11 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 D1|15 22.14 cM	mouse chr15 D1|15 22.14 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 H3|2 95.66 cM	mouse chr2 H3|2 95.66 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 F2.1|3 42.04 cM	mouse chr3 F2.1|3 42.04 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 A5|4 20.72 cM	mouse chr4 A5|4 20.72 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 B5.1|10	mouse chr10 B5.1|10	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 B1|17 18.55 cM	mouse chr17 B1|17 18.55 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 F5|7 88.88 cM	mouse chr7 F5|7 88.88 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 D|11 60.12 cM	mouse chr11 D|11 60.12 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 A3.1|11 13.9 cM	mouse chr11 A3.1|11 13.9 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 A1|11 3.89 cM	mouse chr11 A1|11 3.89 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr13 B1|13 30.95 cM	mouse chr13 B1|13 30.95 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 D|17 29.49 cM	mouse chr17 D|17 29.49 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 61.75 cM|11 D	mouse chr11 61.75 cM|11 D	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 H2|3 70.18 cM	mouse chr3 H2|3 70.18 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 B3|7 29.26 cM	mouse chr7 B3|7 29.26 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 B5.3|10 37.43 cM	mouse chr10 B5.3|10 37.43 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 C3|10	mouse chr10 C3|10	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 A3.3|17 14.64 cM	mouse chr17 A3.3|17 14.64 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 B1.3|11 30.46 cM	mouse chr11 B1.3|11 30.46 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr14 A1	mouse chr14 A1	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 A3|2 19.36 cM	mouse chr2 A3|2 19.36 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr19 A|19 4.25 cM	mouse chr19 A|19 4.25 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 B5|7 33.48 cM	mouse chr7 B5|7 33.48 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr16 C4|16 55.18 cM	mouse chr16 C4|16 55.18 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 A3|5 11.73 cM	mouse chr5 A3|5 11.73 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3|3 H3-H4	mouse chr3|3 H3-H4	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 F1|7 59.31 cM	mouse chr7 F1|7 59.31 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr1 H2.1|1 69.95 cM	mouse chr1 H2.1|1 69.95 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7|7 F2-F3	mouse chr7|7 F2-F3	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 B1|10 20.51 cM	mouse chr10 B1|10 20.51 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 D|17 29.69 cM	mouse chr17 D|17 29.69 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 F2|6 59.15 cM	mouse chr6 F2|6 59.15 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 B1|4 26.57 cM	mouse chr4 B1|4 26.57 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 A1|7 2.61 cM	mouse chr7 A1|7 2.61 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 B3|11 42.9 cM	mouse chr11 B3|11 42.9 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 D3|4 73.38 cM	mouse chr4 D3|4 73.38 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 C2|8 40.24 cM	mouse chr8 C2|8 40.24 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 F3|7 74.34 cM	mouse chr7 F3|7 74.34 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr18 A1|18 6.2 cM	mouse chr18 A1|18 6.2 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 B3|6 25.74 cM	mouse chr6 B3|6 25.74 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 C3|2 44.75 cM	mouse chr2 C3|2 44.75 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr19 A|19 3.82 cM	mouse chr19 A|19 3.82 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr13 A3.3|13 13.98 cM	mouse chr13 A3.3|13 13.98 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 B4|10 32.51 cM	mouse chr10 B4|10 32.51 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 E5|2 60.38 cM	mouse chr2 E5|2 60.38 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 E1|15 38.34 cM	mouse chr15 E1|15 38.34 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 A1|17 8.76 cM	mouse chr17 A1|17 8.76 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
